cod_estd;secuencial;tip_movi;tip_naci;anio_movi;mes_movi;dia_movi;sex_migr;nac_migr;subcont_nac;cont_nac;via_tran;mot_viam;pais_prod;subcont_prod;cont_prod;lug_prod;pais_res;subcont_res;cont_res;jef_migr;pro_jefm;can_jefm;cla_migr;ocu_migr;edad;pais_esc;lug_esc
ESI;81;Entrada;Extranjero;2017;Marzo;31;Mujer;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Colombia;América del Sur;América;Bogotá Dc;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Personal de apoyo administrativo no clasificado bajo otros epigrafes;38;Colombia;Bogotá Dc
ESI;82;Entrada;Extranjero;2017;Octubre;18;Mujer;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Panamá;América Central;América;Panamá City;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Personal de apoyo administrativo no clasificado bajo otros epigrafes;46;Panamá;Panamá City
ESI;83;Entrada;Extranjero;2017;Abril;8;Mujer;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Yemen;Asia Occidental;Asia;Hodeidah;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Ingenieros no clasificados bajo otros epigrafes;30;Países Bajos;Amsterdam
ESI;84;Entrada;Extranjero;2017;Abril;8;Mujer;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Yemen;Asia Occidental;Asia;Taiz;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Amas de casa;53;Países Bajos;Amsterdam
ESI;85;Entrada;Extranjero;2017;Abril;30;Mujer;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Egipto;África Septentrional;África;Cairo;Egipto;África Septentrional;África;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Estudiante;21;Colombia;Bogotá Dc
ESI;86;Entrada;Extranjero;2017;Septiembre;21;Hombre;Yemen;Asia Occidental;Asia;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Colombia;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Cocineros;49;Colombia;Pasto
ESI;87;Entrada;Extranjero;2017;Octubre;31;Hombre;Yemen;Asia Occidental;Asia;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Colombia;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Cocineros;49;Colombia;Pasto
ESI;88;Entrada;Extranjero;2017;Diciembre;15;Hombre;Yemen;Asia Occidental;Asia;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Colombia;América del Sur;América;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Cocineros;49;Colombia;Pasto
ESI;89;Entrada;Extranjero;2017;Noviembre;5;Hombre;Yemen;Asia Occidental;Asia;Vía Terrestre;Turismo;Colombia;América del Sur;América;Pasto;Arabia Saudita;Asia Occidental;Asia;Centro Nacional de Atención Fronteriza Rumichaca;Carchi;Tulcán;No inmigrante T-3;Ingenieros no clasificados bajo otros epigrafes;26;Colombia;Pasto
ESI;90;Entrada;Extranjero;2017;Septiembre;3;Hombre;Yemen;Asia Occidental;Asia;Vía Terrestre;Residencia;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;No inmigranteVT-TUR;Traductores, interpretes y linguistas;28;Perú;Tumbes
ESI;91;Entrada;Extranjero;2017;Noviembre;5;Hombre;Yemen;Asia Occidental;Asia;Vía Terrestre;Turismo;Perú;América del Sur;América;Tumbes;Ecuador;América del Sur;América;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;No inmigranteVT-TES;Traductores, interpretes y linguistas;28;Perú;Tumbes
ESI;92;Entrada;Extranjero;2017;Abril;8;Hombre;Yemen;Asia Occidental;Asia;Vía Terrestre;Turismo;Perú;América del Sur;América;Tumbes;Yemen;Asia Occidental;Asia;Centro Binacional de Atención Fronteriza Huaquillas;El Oro;Huaquillas;No inmigrante T-3;Comerciantes de tiendas;34;Perú;Tumbes
ESI;93;Entrada;Extranjero;2017;Febrero;26;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Colombia;América del Sur;América;Bogotá Dc;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Estudiante;25;Colombia;Bogotá Dc
ESI;94;Entrada;Extranjero;2017;Junio;22;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Yemen;Asia Occidental;Asia;Taiz;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Estudiante;23;Colombia;Bogotá Dc
ESI;95;Entrada;Extranjero;2017;Agosto;9;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Arabia Saudita;Asia Occidental;Asia;Riyadh;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Oficiales, operarios y artesanos de artes mecanicas y de otros oficios no clasificados bajo otros epigrafes;31;Panamá;Panamá City
ESI;96;Entrada;Extranjero;2017;Junio;22;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Negocios;Cuba;América, El Caribe;América;La Habana;Cuba;América, El Caribe;América;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Directores generales y gerentes generales;45;Panamá;Panamá City
ESI;97;Entrada;Extranjero;2017;Agosto;25;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Arabia Saudita;Asia Occidental;Asia;Riyadh;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Estudiante;21;Colombia;Bogotá Dc
ESI;98;Entrada;Extranjero;2017;Septiembre;10;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Otros;Colombia;América del Sur;América;Bogotá Dc;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Estudiante;28;Colombia;Bogotá Dc
ESI;99;Entrada;Extranjero;2017;Diciembre;1;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Argentina;América del Sur;América;Buenos Aires;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Estudiante;27;Argentina;Buenos Aires
ESI;100;Entrada;Extranjero;2017;Septiembre;17;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Panamá;América Central;América;Panamá City;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Personal de apoyo administrativo no clasificado bajo otros epigrafes;43;Panamá;Panamá City
ESI;101;Entrada;Extranjero;2017;Octubre;18;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Panamá;América Central;América;Panamá City;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Personal de apoyo administrativo no clasificado bajo otros epigrafes;41;Panamá;Panamá City
ESI;102;Entrada;Extranjero;2017;Mayo;15;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Países Bajos;Europa Occidental;Europa;Amsterdam;Países Bajos;Europa Occidental;Europa;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Ingenieros no clasificados bajo otros epigrafes;29;Países Bajos;Amsterdam
ESI;103;Entrada;Extranjero;2017;Marzo;31;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Yemen;Asia Occidental;Asia;Hodeidah;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Menores de edad;7;Colombia;Bogotá Dc
ESI;104;Entrada;Extranjero;2017;Agosto;3;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Estados Unidos de América;América del Septentrional;América;Miami Florida;Estados Unidos de América;América del Septentrional;América;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Menores de edad;17;Colombia;Bogotá Dc
ESI;105;Entrada;Extranjero;2017;Febrero;8;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Yemen;Asia Occidental;Asia;Taiz;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Estudiante;20;Panamá;Panamá City
ESI;106;Entrada;Extranjero;2017;Marzo;23;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Yemen;Asia Occidental;Asia;Aden;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Personal de apoyo administrativo no clasificado bajo otros epigrafes;54;Países Bajos;Amsterdam
ESI;107;Entrada;Extranjero;2017;Julio;12;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Panamá;América Central;América;Panamá City;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Personal de apoyo administrativo no clasificado bajo otros epigrafes;24;Panamá;Panamá City
ESI;108;Entrada;Extranjero;2017;Noviembre;21;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Colombia;América del Sur;América;Bogotá Dc;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Personal de apoyo administrativo no clasificado bajo otros epigrafes;24;Colombia;Bogotá Dc
ESI;109;Entrada;Extranjero;2017;Octubre;21;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Malasia;Asia Asia Sudoriental;Asia;Alorsetar;Malasia;Asia Asia Sudoriental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Farmaceuticos;41;Argentina;Buenos Aires
ESI;110;Entrada;Extranjero;2017;Julio;29;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Estados Unidos de América;América del Septentrional;América;New York New York;Estados Unidos de América;América del Septentrional;América;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Directores generales y gerentes generales;54;Estados Unidos de América;New York New York
ESI;111;Entrada;Extranjero;2017;Diciembre;8;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Estados Unidos de América;América del Septentrional;América;New York New York;Estados Unidos de América;América del Septentrional;América;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Directores generales y gerentes generales;54;Panamá;Panamá City
ESI;112;Entrada;Extranjero;2017;Junio;21;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Yemen;Asia Occidental;Asia;Sana A;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Menores de edad;2;Colombia;Bogotá Dc
ESI;113;Entrada;Extranjero;2017;Agosto;9;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Arabia Saudita;Asia Occidental;Asia;Riyadh;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Menores de edad;3;Panamá;Panamá City
ESI;114;Entrada;Extranjero;2017;Octubre;18;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Arabia Saudita;Asia Occidental;Asia;Buraydah;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Menores de edad;8;Panamá;Panamá City
ESI;115;Entrada;Extranjero;2017;Junio;7;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Colombia;América del Sur;América;Bogotá Dc;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Estudiante;31;Colombia;Bogotá Dc
ESI;116;Entrada;Extranjero;2017;Junio;22;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Colombia;América del Sur;América;Barrancabermeja;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Personal de apoyo administrativo no clasificado bajo otros epigrafes;22;Colombia;Bogotá Dc
ESI;117;Entrada;Extranjero;2017;Marzo;31;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Yemen;Asia Occidental;Asia;Hodeidah;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Menores de edad;10;Colombia;Bogotá Dc
ESI;118;Entrada;Extranjero;2017;Mayo;12;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Colombia;América del Sur;América;Bogotá Dc;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Comerciantes de tiendas;37;Colombia;Bogotá Dc
ESI;119;Entrada;Extranjero;2017;Septiembre;7;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Residencia;Cuba;América, El Caribe;América;La Habana;Ecuador;América del Sur;América;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;Inmigrantes 10-V;Personal de apoyo administrativo no clasificado bajo otros epigrafes;47;Colombia;Bogotá Dc
ESI;120;Entrada;Extranjero;2017;Diciembre;10;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Yemen;Asia Occidental;Asia;Sana A;Estados Unidos de América;América del Septentrional;América;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Personal de apoyo administrativo no clasificado bajo otros epigrafes;43;Colombia;Bogotá Dc
ESI;121;Entrada;Extranjero;2017;Mayo;20;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Eventos;Yemen;Asia Occidental;Asia;Aden;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Representantes comerciales;39;Países Bajos;Amsterdam
ESI;122;Entrada;Extranjero;2017;Agosto;9;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Panamá;América Central;América;Panamá City;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Comerciantes de tiendas;22;Panamá;Panamá City
ESI;123;Entrada;Extranjero;2017;Septiembre;13;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Malasia;Asia Asia Sudoriental;Asia;Kuala Lumpur;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Sin especificar;23;Colombia;Bogotá Dc
ESI;124;Entrada;Extranjero;2017;Septiembre;8;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Arabia Saudita;Asia Occidental;Asia;Riyadh;Arabia Saudita;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Menores de edad;7;Panamá;Panamá City
ESI;125;Entrada;Extranjero;2017;Julio;9;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Panamá;América Central;América;Panamá City;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Estudiante;25;Panamá;Panamá City
ESI;126;Entrada;Extranjero;2017;Noviembre;21;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Otros;Colombia;América del Sur;América;Bogotá Dc;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Estudiante;25;Colombia;Bogotá Dc
ESI;127;Entrada;Extranjero;2017;Octubre;25;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Otros;Colombia;América del Sur;América;Bogotá Dc;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Personal de apoyo administrativo no clasificado bajo otros epigrafes;39;Colombia;Bogotá Dc
ESI;128;Entrada;Extranjero;2017;Enero;5;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Yemen;Asia Occidental;Asia;Hodeidah;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Estudiante;25;Perú;Lima
ESI;129;Entrada;Extranjero;2017;Agosto;24;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Yemen;Asia Occidental;Asia;Taiz;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Estudiante;28;Colombia;Bogotá Dc
ESI;130;Entrada;Extranjero;2017;Noviembre;9;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Malasia;Asia Asia Sudoriental;Asia;Kuala Lumpur;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Estudiante;21;Argentina;Buenos Aires
ESI;131;Entrada;Extranjero;2017;Enero;27;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Residencia;Cuba;América, El Caribe;América;La Habana;Ecuador;América del Sur;América;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;Inmigrantes 10-V;Personal de apoyo administrativo no clasificado bajo otros epigrafes;43;Panamá;Panamá City
ESI;132;Entrada;Extranjero;2017;Mayo;8;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Yemen;Asia Occidental;Asia;Aden;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Personal de apoyo administrativo no clasificado bajo otros epigrafes;33;Panamá;Panamá City
ESI;133;Entrada;Extranjero;2017;Junio;21;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Yemen;Asia Occidental;Asia;Taiz;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Personal de apoyo administrativo no clasificado bajo otros epigrafes;26;Panamá;Panamá City
ESI;134;Entrada;Extranjero;2017;Julio;12;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Panamá;América Central;América;Panamá City;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Personal de apoyo administrativo no clasificado bajo otros epigrafes;26;Panamá;Panamá City
ESI;135;Entrada;Extranjero;2017;Septiembre;27;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;República Árabe Siria;Asia Occidental;Asia;Aleppo;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Personal de apoyo administrativo no clasificado bajo otros epigrafes;37;Colombia;Bogotá Dc
ESI;136;Entrada;Extranjero;2017;Octubre;18;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Colombia;América del Sur;América;Bogotá Dc;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Personal de apoyo administrativo no clasificado bajo otros epigrafes;39;Colombia;Bogotá Dc
ESI;137;Entrada;Extranjero;2017;Noviembre;22;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Panamá;América Central;América;Panamá City;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Personal de apoyo administrativo no clasificado bajo otros epigrafes;26;Panamá;Panamá City
ESI;138;Entrada;Extranjero;2017;Diciembre;1;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Malasia;Asia Asia Sudoriental;Asia;Kuala Lumpur;Malasia;Asia Asia Sudoriental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Personal de apoyo administrativo no clasificado bajo otros epigrafes;24;Colombia;Bogotá Dc
ESI;139;Entrada;Extranjero;2017;Septiembre;8;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Arabia Saudita;Asia Occidental;Asia;Riyadh;Arabia Saudita;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Abogados;35;Estados Unidos de América;New York New York
ESI;140;Entrada;Extranjero;2017;Octubre;21;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Residencia;Yemen;Asia Occidental;Asia;Aden;Ecuador;América del Sur;América;Aeropuerto Internacional José Joaquín de Olmedo;Guayas;Guayaquil;Inmigrantes 10-V;Medicos generales;38;Panamá;Panamá City
ESI;141;Entrada;Extranjero;2017;Marzo;31;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Yemen;Asia Occidental;Asia;Hodeidah;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Menores de edad;4;Colombia;Bogotá Dc
ESI;142;Entrada;Extranjero;2017;Mayo;5;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;Colombia;América del Sur;América;Bogotá Dc;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Menores de edad;2;Colombia;Bogotá Dc
ESI;143;Entrada;Extranjero;2017;Agosto;15;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Turismo;España;Europa Meridional;Europa;Madrid;Emiratos Árabes Unidos;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Estudiante;23;España;Madrid
ESI;144;Entrada;Extranjero;2017;Octubre;25;Hombre;Yemen;Asia Occidental;Asia;Vía Aérea;Otros;Perú;América del Sur;América;Lima;Yemen;Asia Occidental;Asia;Aeropuerto Internacional Mariscal Sucre;Pichincha;Quito;No inmigrante T-3;Personal de apoyo administrativo no clasificado bajo otros epigrafes;31;Colombia;Bogotá Dc
