date,tip_movi,tip_naci,sex_migr,nac_migr,via_tran,mot_viam,pais_prod,lug_prod,iso_pais_res,jef_migr,can_jefm,lat_can_jefm,lng_can_jefm,iso_nac_migr,lat_nac_migr,lng_nac_migr,iso_pais_prod,lat_pais_prod,lng_pais_prod,count
2019-01,1,2,1,Bolivia,3,2,Guatemala,Guatemala,BO,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BO,-16.290154,-63.588653,GT,15.783471,-90.230759,1
2019-01,1,2,1,Bolivia,3,2,Panamá,Panamá City,BO,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BO,-16.290154,-63.588653,PA,8.537981,-80.782127,1
2019-01,1,2,1,Bolivia,3,2,Panamá,Panamá City,PA,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BO,-16.290154,-63.588653,PA,8.537981,-80.782127,2
2019-01,1,2,1,Bolivia,3,2,Panamá,Panamá City,PA,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BO,-16.290154,-63.588653,PA,8.537981,-80.782127,4
2019-01,1,2,1,Bolivia,3,2,Paraguay,Asunción,PY,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BO,-16.290154,-63.588653,PY,-23.442503,-58.443832,3
2019-01,1,2,1,Bolivia,3,2,Perú,Lima,BO,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BO,-16.290154,-63.588653,PE,-9.189967,-75.015152,4
2019-01,1,2,1,Bolivia,3,2,Perú,Lima,BO,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BO,-16.290154,-63.588653,PE,-9.189967,-75.015152,5
2019-01,1,2,1,Bolivia,3,2,Reino Unido,London,GB,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BO,-16.290154,-63.588653,GB,55.378051,-3.435973,1
2019-01,1,2,1,Bolivia,1,3,Perú,Tumbes,BO,Centro Binacional de Atención Fronteriza Huaquillas,707,-3.4803,-80.2317,BO,-16.290154,-63.588653,PE,-9.189967,-75.015152,4
2019-01,1,2,1,Bolivia,1,1,Colombia,Pasto,US,Centro Nacional de Atención Fronteriza Rumichaca,401,0.8117,-77.7186,BO,-16.290154,-63.588653,CO,4.570868,-74.297333,1
2019-01,1,2,1,Bolivia,1,1,Perú,Piura,EC,Unidad de Control Migratorio Frontera Terrestre Macara,1108,-4.3833,-79.95,BO,-16.290154,-63.588653,PE,-9.189967,-75.015152,1
2019-01,1,2,1,Bolivia,1,1,Perú,Tumbes,BO,Centro Binacional de Atención Fronteriza Huaquillas,707,-3.4803,-80.2317,BO,-16.290154,-63.588653,PE,-9.189967,-75.015152,1
2019-01,1,2,1,Bolivia,1,1,Perú,Tumbes,EC,Centro Binacional de Atención Fronteriza Huaquillas,707,-3.4803,-80.2317,BO,-16.290154,-63.588653,PE,-9.189967,-75.015152,5
2019-01,1,2,1,Bolivia,1,2,Colombia,Pasto,BO,Centro Nacional de Atención Fronteriza Rumichaca,401,0.8117,-77.7186,BO,-16.290154,-63.588653,CO,4.570868,-74.297333,19
2019-01,1,2,1,Bolivia,1,2,Colombia,Pasto,CL,Centro Nacional de Atención Fronteriza Rumichaca,401,0.8117,-77.7186,BO,-16.290154,-63.588653,CO,4.570868,-74.297333,1
2019-01,1,2,1,Bolivia,1,2,Perú,Piura,BO,Unidad de Control Migratorio Frontera Terrestre Macara,1108,-4.3833,-79.95,BO,-16.290154,-63.588653,PE,-9.189967,-75.015152,1
2019-01,1,2,1,Bolivia,1,2,Perú,Tumbes,BO,Centro Binacional de Atención Fronteriza Huaquillas,707,-3.4803,-80.2317,BO,-16.290154,-63.588653,PE,-9.189967,-75.015152,55
2019-01,1,2,1,Bolivia,1,2,Perú,Tumbes,CL,Centro Binacional de Atención Fronteriza Huaquillas,707,-3.4803,-80.2317,BO,-16.290154,-63.588653,PE,-9.189967,-75.015152,1
2019-01,1,2,1,Bolivia,1,2,Perú,Tumbes,CO,Centro Binacional de Atención Fronteriza Huaquillas,707,-3.4803,-80.2317,BO,-16.290154,-63.588653,PE,-9.189967,-75.015152,1
2019-01,1,2,1,Bolivia,1,2,Perú,Tumbes,EC,Centro Binacional de Atención Fronteriza Huaquillas,707,-3.4803,-80.2317,BO,-16.290154,-63.588653,PE,-9.189967,-75.015152,5
2019-01,1,2,1,Bolivia,1,2,Perú,Tumbes,GT,Centro Binacional de Atención Fronteriza Huaquillas,707,-3.4803,-80.2317,BO,-16.290154,-63.588653,PE,-9.189967,-75.015152,1
2019-01,1,2,1,Bolivia,1,2,Perú,Tumbes,PE,Centro Binacional de Atención Fronteriza Huaquillas,707,-3.4803,-80.2317,BO,-16.290154,-63.588653,PE,-9.189967,-75.015152,2
2019-01,1,2,1,Brasil,3,6,Brasil,Brasilia,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,6,Brasil,Sao Paulo,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,4
2019-01,1,2,1,Brasil,3,6,Brasil,Sao Paulo,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,4,Argentina,Buenos Aires,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,AR,-38.416097,-63.616672,1
2019-01,1,2,1,Brasil,3,4,Bolivia,Santacruz,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BO,-16.290154,-63.588653,1
2019-01,1,2,1,Brasil,3,4,Brasil,Fortaleza Ceara,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,4,Brasil,Guarulhos Sao Paulo,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,4,Brasil,Joinville Santa Catarina,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,4,Brasil,Río Branco Acre,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,4,Brasil,Río Branco Acre,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,4,Brasil,Río De Janeiro,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,2
2019-01,1,2,1,Brasil,3,4,Brasil,Río De Janeiro,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,4,Brasil,Sao Bernardo Do Campo Sao Paulo,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,3
2019-01,1,2,1,Brasil,3,4,Brasil,Sao Bernardo Do Campo Sao Paulo,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,4,Brasil,Sao Paulo,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,15
2019-01,1,2,1,Brasil,3,4,Brasil,Sao Paulo,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,16
2019-01,1,2,1,Brasil,3,4,Brasil,Sao Paulo,CL,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,4,Brasil,Sao Paulo,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,4,Brasil,Sobral Ceara,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,4,Chile,Santiago,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,CL,-35.675147,-71.542969,1
2019-01,1,2,1,Brasil,3,4,Chile,Santiago,CL,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,CL,-35.675147,-71.542969,1
2019-01,1,2,1,Brasil,3,4,Chile,Santiago,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,CL,-35.675147,-71.542969,1
2019-01,1,2,1,Brasil,3,4,Chile,Santiago,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,CL,-35.675147,-71.542969,1
2019-01,1,2,1,Brasil,3,4,Colombia,Barranquilla,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,CO,4.570868,-74.297333,1
2019-01,1,2,1,Brasil,3,4,Colombia,Bogotá Dc,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,CO,4.570868,-74.297333,3
2019-01,1,2,1,Brasil,3,4,Colombia,Bogotá Dc,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,CO,4.570868,-74.297333,2
2019-01,1,2,1,Brasil,3,4,Colombia,Bogotá Dc,CO,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,CO,4.570868,-74.297333,1
2019-01,1,2,1,Brasil,3,4,Colombia,Bogotá Dc,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,CO,4.570868,-74.297333,1
2019-01,1,2,1,Brasil,3,4,Colombia,Cali,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,CO,4.570868,-74.297333,9
2019-01,1,2,1,Brasil,3,4,Colombia,Medellín,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,CO,4.570868,-74.297333,1
2019-01,1,2,1,Brasil,3,4,Estados Unidos,Miami Florida,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,US,37.09024,-95.712891,1
2019-01,1,2,1,Brasil,3,4,México,Mexico City,QA,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,MX,23.634501,-102.552784,1
2019-01,1,2,1,Brasil,3,4,Panamá,Panamá City,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,PA,8.537981,-80.782127,1
2019-01,1,2,1,Brasil,3,4,Panamá,Panamá City,PA,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,PA,8.537981,-80.782127,10
2019-01,1,2,1,Brasil,3,4,Panamá,Panamá City,PA,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,PA,8.537981,-80.782127,2
2019-01,1,2,1,Brasil,3,4,Perú,Lima,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,PE,-9.189967,-75.015152,3
2019-01,1,2,1,Brasil,3,4,Perú,Lima,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,PE,-9.189967,-75.015152,2
2019-01,1,2,1,Brasil,3,5,Argentina,Buenos Aires,AR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,AR,-38.416097,-63.616672,1
2019-01,1,2,1,Brasil,3,5,Brasil,Abaetetuba Para,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,5,Brasil,Bauru Sao Paulo,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,5,Brasil,Belo Horizonte Minas Gerais,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,5,Brasil,Brasilia,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,2
2019-01,1,2,1,Brasil,3,5,Brasil,Curitiba Paraná,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,5,Brasil,Guarulhos Sao Paulo,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,2
2019-01,1,2,1,Brasil,3,5,Brasil,Manaos Amazonas,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,5,Brasil,Porto Alegre Río Grande Do Sul,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,3
2019-01,1,2,1,Brasil,3,5,Brasil,Porto Alegre Río Grande Do Sul,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,4
2019-01,1,2,1,Brasil,3,5,Brasil,Recife Pernambuco,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,3
2019-01,1,2,1,Brasil,3,5,Brasil,Río Branco Acre,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,5,Brasil,Río De Janeiro,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,2
2019-01,1,2,1,Brasil,3,5,Brasil,Río De Janeiro,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,5
2019-01,1,2,1,Brasil,3,5,Brasil,Río Grande Minas Gerais,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,5,Brasil,Santos Sao Paulo,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,2
2019-01,1,2,1,Brasil,3,5,Brasil,Sao Bernardo Do Campo Sao Paulo,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,5
2019-01,1,2,1,Brasil,3,5,Brasil,Sao Bernardo Do Campo Sao Paulo,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,4
2019-01,1,2,1,Brasil,3,5,Brasil,Sao Carlos Sao Paulo,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,5,Brasil,Sao Paulo,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,29
2019-01,1,2,1,Brasil,3,5,Brasil,Sao Paulo,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,44
2019-01,1,2,1,Brasil,3,5,Brasil,Sao Paulo,CR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,5,Brasil,Vitoria Da Conquista Bahía,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,5,Chile,Santiago,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,CL,-35.675147,-71.542969,1
2019-01,1,2,1,Brasil,3,5,Chile,Santiago,CL,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,CL,-35.675147,-71.542969,1
2019-01,1,2,1,Brasil,3,5,Chile,Santiago,CL,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,CL,-35.675147,-71.542969,1
2019-01,1,2,1,Brasil,3,5,Colombia,Bogotá Dc,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,CO,4.570868,-74.297333,2
2019-01,1,2,1,Brasil,3,5,Colombia,Bogotá Dc,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,CO,4.570868,-74.297333,5
2019-01,1,2,1,Brasil,3,5,Colombia,Bogotá Dc,CL,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,CO,4.570868,-74.297333,1
2019-01,1,2,1,Brasil,3,5,Colombia,Bogotá Dc,CO,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,CO,4.570868,-74.297333,2
2019-01,1,2,1,Brasil,3,5,Colombia,Bogotá Dc,CO,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,CO,4.570868,-74.297333,5
2019-01,1,2,1,Brasil,3,5,Colombia,Bogotá Dc,PA,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,CO,4.570868,-74.297333,1
2019-01,1,2,1,Brasil,3,5,Colombia,Medellín,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,CO,4.570868,-74.297333,1
2019-01,1,2,1,Brasil,3,5,Colombia,Medellín,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,CO,4.570868,-74.297333,1
2019-01,1,2,1,Brasil,3,5,Costa Rica,San Jose,CR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,CR,9.748917,-83.753428,2
2019-01,1,2,1,Brasil,3,5,Estados Unidos,Miami Florida,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,US,37.09024,-95.712891,2
2019-01,1,2,1,Brasil,3,5,Estados Unidos,Miami Florida,PT,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,US,37.09024,-95.712891,1
2019-01,1,2,1,Brasil,3,5,Francia,Paris,FR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,FR,46.227638,2.213749,1
2019-01,1,2,1,Brasil,3,5,México,Mexico City,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,MX,23.634501,-102.552784,1
2019-01,1,2,1,Brasil,3,5,México,Mexico City,MX,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,MX,23.634501,-102.552784,3
2019-01,1,2,1,Brasil,3,5,Panamá,Panamá City,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,PA,8.537981,-80.782127,1
2019-01,1,2,1,Brasil,3,5,Panamá,Panamá City,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,PA,8.537981,-80.782127,1
2019-01,1,2,1,Brasil,3,5,Panamá,Panamá City,PA,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,PA,8.537981,-80.782127,1
2019-01,1,2,1,Brasil,3,5,Perú,Lima,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,PE,-9.189967,-75.015152,10
2019-01,1,2,1,Brasil,3,5,Perú,Lima,PE,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,PE,-9.189967,-75.015152,3
2019-01,1,2,1,Brasil,3,5,Reino Unido,Birmingham,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,GB,55.378051,-3.435973,1
2019-01,1,2,1,Brasil,3,3,Argentina,Buenos Aires,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,AR,-38.416097,-63.616672,3
2019-01,1,2,1,Brasil,3,3,Brasil,Belo Horizonte Minas Gerais,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,3,Brasil,Brasilia,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,3,Brasil,Campina Grande Paraiba,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,3,Brasil,Curitiba Paraná,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,3,Brasil,Guarulhos Sao Paulo,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,3,Brasil,Guarulhos Sao Paulo,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,3,Brasil,Paranagua Parana,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,2
2019-01,1,2,1,Brasil,3,3,Brasil,Porto Alegre Río Grande Do Sul,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,3,Brasil,Porto Alegre Río Grande Do Sul,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,3,Brasil,Porto Velho Rondônia,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,3,Brasil,Río De Janeiro,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,2
2019-01,1,2,1,Brasil,3,3,Brasil,Río De Janeiro,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,6
2019-01,1,2,1,Brasil,3,3,Brasil,Sao Bernardo Do Campo Sao Paulo,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,6
2019-01,1,2,1,Brasil,3,3,Brasil,Sao Paulo,BS,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,3,Brasil,Sao Paulo,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,2
2019-01,1,2,1,Brasil,3,3,Brasil,Sao Paulo,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,67
2019-01,1,2,1,Brasil,3,3,Brasil,Sao Paulo,CA,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,BR,-14.235004,-51.92528,1
2019-01,1,2,1,Brasil,3,3,Chile,Santiago,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,BR,-14.235004,-51.92528,CL,-35.675147,-71.542969,1
2019-01,1,2,1,Brasil,3,3,Colombia,Bogotá Dc,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,CO,4.570868,-74.297333,8
2019-01,1,2,1,Brasil,3,3,Colombia,Bogotá Dc,CO,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,CO,4.570868,-74.297333,1
2019-01,1,2,1,Brasil,3,3,Cuba,La Habana,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,CU,21.521757,-77.781167,1
2019-01,1,2,1,Brasil,3,3,Estados Unidos,Atlanta Georgia,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,US,37.09024,-95.712891,1
2019-01,1,2,1,Brasil,3,3,Estados Unidos,New York New York,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,US,37.09024,-95.712891,2
2019-01,1,2,1,Brasil,3,3,México,Cancun,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,MX,23.634501,-102.552784,3
2019-01,1,2,1,Brasil,3,3,Nicaragua,Managua,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,BR,-14.235004,-51.92528,NI,12.865416,-85.207229,1
